Sample in Buffer,Sample in Window,TRIGGER,data/wr_en_fifo4,data/data_fifo4_in[3:0],data/rd_en_fifo4,data/data_fifo4_out[3:0],data/state34[3:0],data/next_state34[3:0],data/fifo34_start,data/cnt34[13:0],data/trigger,data/rd_en_ttt,data/ttt_out[63:0],data/pre_start,data/data_cnt[12:0],data/cnt_ch[3:0],data/adc_A_rd_fifo3,data/adc_A_data_cnt_fifo3[12:0],data/data_cnt_tem[12:0],data/sd_wr_start,data/event_cnt[63:0],data/full2F,data/led[3:0],data/ttt[63:0],data/ttt_cnt[4:0],data/rd_en_fifo5,data/data_length_fifo5[15:0],data/data_fifo5_out[3:0],data/rd_rst_busy,data/wr_rst_busy,data/full5,data/empty5
123,123,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8a80,1f,0,6839,d,0,0,0,1
124,124,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8a88,1f,0,6839,d,0,0,0,1
125,125,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8a90,1f,0,6839,d,0,0,0,1
126,126,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8a98,1f,0,6839,d,0,0,0,1
127,127,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8aa0,1f,0,6839,d,0,0,0,1
128,128,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8aa8,1f,0,6839,d,0,0,0,1
129,129,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8ab0,1f,0,6839,d,0,0,0,1
130,130,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8ab8,1f,0,6839,d,0,0,0,1
131,131,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8ac0,1f,0,6839,d,0,0,0,1
132,132,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8ac8,1f,0,6839,d,0,0,0,1
133,133,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8ad0,1f,0,6839,d,0,0,0,1
134,134,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8ad8,1f,0,6839,d,0,0,0,1
135,135,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8ae0,1f,0,6839,d,0,0,0,1
136,136,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8ae8,1f,0,6839,d,0,0,0,1
137,137,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8af0,1f,0,6839,d,0,0,0,1
138,138,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8af8,1f,0,6839,d,0,0,0,1
139,139,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8b00,1f,0,6839,d,0,0,0,1
140,140,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8b08,1f,0,6839,d,0,0,0,1
141,141,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8b10,1f,0,6839,d,0,0,0,1
142,142,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8b18,1f,0,6839,d,0,0,0,1
143,143,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8b20,1f,0,6839,d,0,0,0,1
144,144,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8b28,1f,0,6839,d,0,0,0,1
145,145,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8b30,1f,0,6839,d,0,0,0,1
146,146,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8b38,1f,0,6839,d,0,0,0,1
147,147,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8b40,1f,0,6839,d,0,0,0,1
148,148,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8b48,1f,0,6839,d,0,0,0,1
149,149,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8b50,1f,0,6839,d,0,0,0,1
150,150,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8b58,1f,0,6839,d,0,0,0,1
151,151,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8b60,1f,0,6839,d,0,0,0,1
152,152,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8b68,1f,0,6839,d,0,0,0,1
153,153,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8b70,1f,0,6839,d,0,0,0,1
154,154,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8b78,1f,0,6839,d,0,0,0,1
155,155,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8b80,1f,0,6839,d,0,0,0,1
156,156,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8b88,1f,0,6839,d,0,0,0,1
157,157,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8b90,1f,0,6839,d,0,0,0,1
158,158,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8b98,1f,0,6839,d,0,0,0,1
159,159,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8ba0,1f,0,6839,d,0,0,0,1
160,160,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8ba8,1f,0,6839,d,0,0,0,1
161,161,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8bb0,1f,0,6839,d,0,0,0,1
162,162,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8bb8,1f,0,6839,d,0,0,0,1
163,163,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8bc0,1f,0,6839,d,0,0,0,1
164,164,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8bc8,1f,0,6839,d,0,0,0,1
165,165,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8bd0,1f,0,6839,d,0,0,0,1
166,166,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8bd8,1f,0,6839,d,0,0,0,1
167,167,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8be0,1f,0,6839,d,0,0,0,1
168,168,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8be8,1f,0,6839,d,0,0,0,1
169,169,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8bf0,1f,0,6839,d,0,0,0,1
170,170,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8bf8,1f,0,6839,d,0,0,0,1
171,171,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8c00,1f,0,6839,d,0,0,0,1
172,172,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8c08,1f,0,6839,d,0,0,0,1
173,173,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8c10,1f,0,6839,d,0,0,0,1
174,174,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8c18,1f,0,6839,d,0,0,0,1
175,175,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8c20,1f,0,6839,d,0,0,0,1
176,176,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8c28,1f,0,6839,d,0,0,0,1
177,177,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8c30,1f,0,6839,d,0,0,0,1
178,178,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8c38,1f,0,6839,d,0,0,0,1
179,179,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8c40,1f,0,6839,d,0,0,0,1
180,180,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8c48,1f,0,6839,d,0,0,0,1
181,181,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8c50,1f,0,6839,d,0,0,0,1
182,182,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8c58,1f,0,6839,d,0,0,0,1
183,183,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8c60,1f,0,6839,d,0,0,0,1
184,184,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8c68,1f,0,6839,d,0,0,0,1
185,185,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8c70,1f,0,6839,d,0,0,0,1
186,186,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8c78,1f,0,6839,d,0,0,0,1
187,187,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8c80,1f,0,6839,d,0,0,0,1
188,188,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8c88,1f,0,6839,d,0,0,0,1
189,189,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8c90,1f,0,6839,d,0,0,0,1
190,190,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8c98,1f,0,6839,d,0,0,0,1
191,191,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8ca0,1f,0,6839,d,0,0,0,1
192,192,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8ca8,1f,0,6839,d,0,0,0,1
193,193,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8cb0,1f,0,6839,d,0,0,0,1
194,194,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8cb8,1f,0,6839,d,0,0,0,1
195,195,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8cc0,1f,0,6839,d,0,0,0,1
196,196,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8cc8,1f,0,6839,d,0,0,0,1
197,197,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8cd0,1f,0,6839,d,0,0,0,1
198,198,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8cd8,1f,0,6839,d,0,0,0,1
199,199,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8ce0,1f,0,6839,d,0,0,0,1
200,200,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8ce8,1f,0,6839,d,0,0,0,1
201,201,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8cf0,1f,0,6839,d,0,0,0,1
202,202,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8cf8,1f,0,6839,d,0,0,0,1
203,203,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8d00,1f,0,6839,d,0,0,0,1
204,204,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8d08,1f,0,6839,d,0,0,0,1
205,205,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8d10,1f,0,6839,d,0,0,0,1
206,206,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8d18,1f,0,6839,d,0,0,0,1
207,207,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8d20,1f,0,6839,d,0,0,0,1
208,208,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8d28,1f,0,6839,d,0,0,0,1
209,209,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8d30,1f,0,6839,d,0,0,0,1
210,210,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8d38,1f,0,6839,d,0,0,0,1
211,211,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8d40,1f,0,6839,d,0,0,0,1
212,212,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8d48,1f,0,6839,d,0,0,0,1
213,213,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8d50,1f,0,6839,d,0,0,0,1
214,214,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8d58,1f,0,6839,d,0,0,0,1
215,215,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8d60,1f,0,6839,d,0,0,0,1
216,216,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8d68,1f,0,6839,d,0,0,0,1
217,217,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8d70,1f,0,6839,d,0,0,0,1
218,218,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8d78,1f,0,6839,d,0,0,0,1
219,219,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8d80,1f,0,6839,d,0,0,0,1
220,220,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8d88,1f,0,6839,d,0,0,0,1
221,221,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8d90,1f,0,6839,d,0,0,0,1
222,222,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8d98,1f,0,6839,d,0,0,0,1
223,223,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8da0,1f,0,6839,d,0,0,0,1
224,224,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8da8,1f,0,6839,d,0,0,0,1
225,225,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8db0,1f,0,6839,d,0,0,0,1
226,226,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8db8,1f,0,6839,d,0,0,0,1
227,227,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8dc0,1f,0,6839,d,0,0,0,1
228,228,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8dc8,1f,0,6839,d,0,0,0,1
229,229,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8dd0,1f,0,6839,d,0,0,0,1
230,230,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8dd8,1f,0,6839,d,0,0,0,1
231,231,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8de0,1f,0,6839,d,0,0,0,1
232,232,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8de8,1f,0,6839,d,0,0,0,1
233,233,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8df0,1f,0,6839,d,0,0,0,1
234,234,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8df8,1f,0,6839,d,0,0,0,1
235,235,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8e00,1f,0,6839,d,0,0,0,1
236,236,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8e08,1f,0,6839,d,0,0,0,1
237,237,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8e10,1f,0,6839,d,0,0,0,1
238,238,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8e18,1f,0,6839,d,0,0,0,1
239,239,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8e20,1f,0,6839,d,0,0,0,1
240,240,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8e28,1f,0,6839,d,0,0,0,1
241,241,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8e30,1f,0,6839,d,0,0,0,1
242,242,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8e38,1f,0,6839,d,0,0,0,1
243,243,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8e40,1f,0,6839,d,0,0,0,1
244,244,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8e48,1f,0,6839,d,0,0,0,1
245,245,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8e50,1f,0,6839,d,0,0,0,1
246,246,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8e58,1f,0,6839,d,0,0,0,1
247,247,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8e60,1f,0,6839,d,0,0,0,1
248,248,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8e68,1f,0,6839,d,0,0,0,1
249,249,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8e70,1f,0,6839,d,0,0,0,1
250,250,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8e78,1f,0,6839,d,0,0,0,1
251,251,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8e80,1f,0,6839,d,0,0,0,1
252,252,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8e88,1f,0,6839,d,0,0,0,1
253,253,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8e90,1f,0,6839,d,0,0,0,1
254,254,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8e98,1f,0,6839,d,0,0,0,1
255,255,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8ea0,1f,0,6839,d,0,0,0,1
256,256,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8ea8,1f,0,6839,d,0,0,0,1
257,257,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8eb0,1f,0,6839,d,0,0,0,1
258,258,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8eb8,1f,0,6839,d,0,0,0,1
259,259,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8ec0,1f,0,6839,d,0,0,0,1
260,260,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8ec8,1f,0,6839,d,0,0,0,1
261,261,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8ed0,1f,0,6839,d,0,0,0,1
262,262,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8ed8,1f,0,6839,d,0,0,0,1
263,263,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5ba8ee0,1f,0,6839,d,0,0,0,1
